City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
359,celle,52.6226,10.0805,6.7,93,100,5.66,DE,1732409848
360,anupgarh,29.1911,73.2086,20.12,36,5,2.79,IN,1732409848
361,san ignacio,17.1561,-89.0714,20.08,94,0,0.0,BZ,1732409848
362,puerto quijarro,-17.7833,-57.7667,25.34,88,100,0.6,BO,1732409849
363,ketchikan,55.3422,-131.6461,2.99,35,0,3.09,US,1732409849
364,meadow lake,34.8014,-106.5436,10.94,40,0,2.59,US,1732409849
365,zima,53.9202,102.0442,-14.01,80,93,3.26,RU,1732409849
366,post,33.1909,-101.3782,16.1,29,0,5.06,US,1732409849
367,enid,36.3956,-97.8784,17.09,65,0,5.66,US,1732409849
368,novyy urgal,51.0736,132.5642,-15.43,84,100,0.58,RU,1732409849
369,qaisumah,28.3112,46.1273,16.98,48,20,2.06,SA,1732409850
370,fort bragg,35.139,-79.006,8.91,72,0,2.06,US,1732409850
371,enewetak,11.3474,162.3373,28.3,78,50,7.68,MH,1732409850
372,montmagny,48.9734,2.3469,12.27,70,0,6.69,FR,1732409850
373,fale old settlement,-9.3852,-171.2468,28.88,71,100,7.93,TK,1732409850
374,port lincoln,-34.7333,135.8667,19.35,73,100,2.92,AU,1732409850
375,tazacorte,28.629,-17.9293,19.54,87,0,3.13,ES,1732409851
376,bukama,-9.2,25.85,20.86,98,99,0.42,CD,1732409851
377,seorinarayan,21.7333,82.5833,13.36,57,29,1.88,IN,1732409851
378,balqash,46.8481,74.995,-1.78,65,0,9.5,KZ,1732409851
379,beira,-19.8436,34.8389,27.05,69,40,4.12,MZ,1732409851
380,hemsby,52.6971,1.6918,15.13,89,100,11.85,GB,1732409851
381,lincoln city,44.9582,-124.0179,8.16,94,100,1.34,US,1732409851
382,kourou,5.1552,-52.6478,25.75,89,54,2.45,GF,1732409851
383,umm ruwaba,12.9061,31.2158,20.98,20,3,4.26,SD,1732409852
384,nevada,39.2502,-116.7512,-0.32,90,100,4.38,US,1732409852
385,egilsstadir,65.2653,-14.3948,-4.05,93,100,7.2,IS,1732409852
386,comodoro rivadavia,-45.8667,-67.5,20.92,23,0,3.6,AR,1732409738
387,salinopolis,-0.6136,-47.3561,26.9,77,0,4.95,BR,1732409852
388,mersa matruh,31.3525,27.2453,21.11,64,40,9.26,EG,1732409852
389,lacchiarella,45.3243,9.139,7.47,71,75,1.54,IT,1732409853
390,yinchuan,38.4681,106.2731,2.62,87,100,3.78,CN,1732409853
391,jayapura,-2.5333,140.7,31.66,57,53,1.12,ID,1732409853
392,khabary,53.6259,79.5345,-8.0,89,100,3.17,RU,1732409853
393,beaufort west,-32.3567,22.583,18.17,69,2,3.63,ZA,1732409853
394,wenchang,30.904,118.4887,12.53,65,35,3.86,CN,1732409853
395,lisakovsk,52.5369,62.4936,-7.98,84,2,2.42,KZ,1732409853
396,mount gambier,-37.8333,140.7667,21.78,65,100,2.8,AU,1732409854
397,dalandzadgad,43.5708,104.425,-5.41,81,90,5.85,MN,1732409854
398,tortoli,39.9256,9.6572,12.3,67,0,7.72,IT,1732409854
399,ulsteinvik,62.3432,5.8487,2.09,81,100,4.02,NO,1732409854
400,kushiro,42.975,144.3747,0.53,55,20,2.06,JP,1732409854
401,sabang,5.8933,95.3214,26.57,87,100,8.43,ID,1732409854
402,zapala,-38.8992,-70.0544,15.77,44,0,7.53,AR,1732409620
403,jawf al maqbabah,13.8378,45.8349,20.06,79,9,0.88,YE,1732409855
404,howard springs,-12.497,131.047,28.88,87,100,0.72,AU,1732409855
405,kovalam,8.3667,76.9967,26.05,89,40,0.51,IN,1732409855
406,rongelap,11.1635,166.8941,27.76,80,100,8.38,MH,1732409855
407,tanjung pandan,-2.75,107.65,26.52,84,100,1.11,ID,1732409855
408,zagora,30.3484,-5.8365,18.06,34,0,1.46,MA,1732409855
409,hadibu,12.65,54.0333,24.93,78,48,2.81,YE,1732409856
410,takoradi,4.8845,-1.7554,26.08,83,94,0.99,GH,1732409715
411,new norfolk,-42.7826,147.0587,16.07,53,16,2.63,AU,1732409856
412,sai buri,6.7013,101.6168,23.84,92,100,1.73,TH,1732409856
413,rawson,-43.3002,-65.1023,20.16,40,0,4.12,AR,1732409856
414,kidal,18.4411,1.4078,22.79,20,1,3.93,ML,1732409856
415,ylitornio,66.3089,23.6773,-1.55,77,97,4.37,FI,1732409856
416,barh,25.4833,85.7167,14.8,49,0,2.58,IN,1732409857
417,wellington,-41.2866,174.7756,17.81,59,2,7.72,NZ,1732409857
418,miri,4.4148,114.0089,27.08,94,20,0.0,MY,1732409857
419,margate,51.3813,1.3862,13.82,81,100,1.79,GB,1732409857
420,orcutt,34.8653,-120.436,14.89,89,100,4.63,US,1732409857
421,sao borja,-28.6606,-56.0044,23.78,64,0,4.64,BR,1732409858
422,vorkuta,67.5,64.0,-6.16,82,100,2.99,RU,1732409858
423,coracora,-15.0333,-73.7833,11.84,63,100,1.07,PE,1732409858
424,bel ombre,-4.6167,55.4167,25.91,83,20,0.0,SC,1732409858
425,canavieiras,-15.675,-38.9472,22.74,97,100,2.74,BR,1732409672
426,stockerau,48.383,16.1996,2.3,75,100,0.89,AT,1732409859
427,fostoria,41.157,-83.4169,6.07,88,100,3.13,US,1732409859
428,katabu,-4.9333,122.5167,31.68,59,99,1.61,ID,1732409859
429,sona,45.4388,10.8255,2.69,80,20,1.54,IT,1732409859
430,gitarama,-2.0744,29.7567,13.77,95,98,1.3,RW,1732409859
431,tralee,52.2704,-9.7026,9.63,84,100,9.6,IE,1732409859
432,tabou,4.423,-7.3528,25.65,87,75,2.36,CI,1732409860
433,sirte,31.2089,16.5887,19.32,56,19,5.15,LY,1732409860
434,akhtubinsk,48.2795,46.1722,5.81,73,99,8.45,RU,1732409860
435,minas de marcona,-15.2119,-75.1103,15.25,78,98,4.95,PE,1732409860
436,alofi,-19.0595,-169.9187,28.94,61,75,5.14,NU,1732409860
437,vilyuysk,63.7553,121.6247,-15.54,96,100,2.83,RU,1732409860
438,foindu,7.4108,-11.5422,24.43,89,0,0.6,SL,1732409860
439,mbanza kongo,-6.267,14.2401,20.82,97,100,0.8,AO,1732409861
440,nowshahr,36.649,51.496,7.97,93,20,1.03,IR,1732409861
441,ginir,7.1333,40.7,13.87,78,30,1.4,ET,1732409861
442,quwaysina,30.5648,31.1578,15.3,69,0,2.65,EG,1732409861
443,cooma,-36.2333,149.1333,27.59,29,98,5.07,AU,1732409861
444,obihiro,42.9172,143.2044,2.67,60,40,3.6,JP,1732409815
445,volchikha,52.0333,80.3833,-11.65,97,97,2.0,RU,1732409862
446,nikolayevsk-on-amure,53.1406,140.73,-3.93,93,100,2.26,RU,1732409862
447,essaouira,31.5125,-9.77,28.72,21,100,6.69,MA,1732409713
448,villa riva,19.1807,-69.9132,23.91,97,100,0.96,DO,1732409862
449,big spring,32.2504,-101.4787,19.25,37,0,5.14,US,1732409750
450,bogale,16.2833,95.4,23.15,86,73,2.82,MM,1732409862
451,ocean city,39.2776,-74.5746,8.92,72,83,3.58,US,1732409863
452,xique xique,-10.8217,-42.7311,24.64,81,99,4.81,BR,1732409592
453,sao vicente,-23.9631,-46.3919,22.19,26,68,3.13,BR,1732409863
454,altay,47.8667,88.1167,-13.44,64,0,2.89,CN,1732409863
455,barroquinha,-3.0189,-41.1361,25.23,81,0,2.67,BR,1732409863
456,palu,-0.8917,119.8707,30.27,75,100,0.25,ID,1732409854
457,kavieng,-2.5744,150.7967,29.39,74,30,4.03,PG,1732409632
458,kalemie,-5.9475,29.1947,20.63,94,100,2.6,CD,1732409864
459,bagnara calabra,38.2885,15.8078,10.62,41,0,2.85,IT,1732409864
460,bowie,33.4501,-94.4335,11.79,71,0,2.91,US,1732409796
461,cradock,-32.1642,25.6192,17.14,85,7,0.61,ZA,1732409864
462,pontevedra,42.431,-8.6444,19.5,52,100,5.91,ES,1732409633
463,lusambo,-4.9667,23.45,20.38,97,100,0.61,CD,1732409865
464,haiku-pauwela,20.9219,-156.3051,26.25,74,20,7.6,US,1732409865
465,esquina,-30.0144,-59.5272,22.0,80,0,2.09,AR,1732409865
466,fiambala,-27.6871,-67.6149,24.72,47,0,3.01,AR,1732409865
467,tabas,33.5959,56.9244,12.79,35,55,1.65,IR,1732409865
468,melipilla,-33.7,-71.2167,17.44,63,0,2.66,CL,1732409768
469,banyo,6.75,11.8167,18.39,48,97,1.41,CM,1732409865
470,bondo,3.8146,23.6866,19.63,75,83,0.48,CD,1732409866
471,ulmeni,47.4667,23.3,-1.91,96,38,1.79,RO,1732409866
472,arinos,-15.9169,-46.1056,22.16,95,100,1.95,BR,1732409866
473,hotan,37.0997,79.9269,2.97,49,28,1.52,CN,1732409866
474,khandyga,62.6667,135.6,-27.01,91,33,1.09,RU,1732409866
475,sitka,57.0531,-135.33,2.94,30,0,0.0,US,1732409866
476,camayenne,9.535,-13.6878,28.05,89,20,1.03,GN,1732409866
477,al jumum,21.6169,39.6981,25.27,67,13,1.24,SA,1732409867
478,dem'yanovo,60.3511,47.0842,6.5,90,100,7.39,RU,1732409867
479,chibougamau,49.9168,-74.3659,-0.21,93,100,1.03,CA,1732409867
480,santana,-0.0583,-51.1817,29.1,79,0,4.12,BR,1732409867
481,richards bay,-28.783,32.0377,22.72,92,100,1.82,ZA,1732409867
482,mangochi,-14.4782,35.2645,24.76,68,8,1.31,MW,1732409868
483,arauco,-37.2463,-73.3175,12.55,97,88,0.78,CL,1732409868
484,kurumkan,54.3,110.3,-14.25,85,22,2.37,RU,1732409868
485,tirumullaivasal,11.2333,79.8333,23.86,91,100,4.42,IN,1732409868
486,sinop,41.7711,34.8709,2.07,100,100,7.2,TR,1732409868
487,mucumpiz,8.4167,-71.1333,13.51,91,87,1.39,VE,1732409868
488,bridgewater,44.3835,-64.5155,6.82,94,100,4.63,CA,1732409868
489,boa vista,2.8197,-60.6733,30.99,55,0,1.54,BR,1732409869
490,borzya,50.3833,116.5167,-12.32,94,100,2.02,RU,1732409869
491,ash shafa,21.0694,40.3119,13.47,72,9,0.68,SA,1732409869
492,humberto de campos,-2.5983,-43.4611,24.71,85,37,1.69,BR,1732409869
493,wuhai,39.6647,106.8122,1.27,54,100,5.64,CN,1732409869
494,breves,-1.6822,-50.4803,26.48,54,23,2.1,BR,1732409869
495,pochinok,54.4068,32.4407,-7.2,95,34,3.0,RU,1732409870
496,usinsk,65.9939,57.5281,-2.34,96,100,8.12,RU,1732409870
497,lesnikovo,55.2822,65.3175,-6.53,80,88,5.59,RU,1732409870
498,tekkali,18.6167,84.2333,18.42,79,100,1.76,IN,1732409870
499,eldivan,40.5298,33.499,-0.67,91,100,3.85,TR,1732409870
500,peniche,39.3558,-9.3811,19.0,71,100,11.7,PT,1732409870
501,aberdeen,57.1437,-2.0981,11.22,100,100,6.17,GB,1732409870
502,prince george,53.9166,-122.753,-9.31,88,100,5.66,CA,1732409871
503,novo aripuana,-5.1206,-60.3797,26.21,75,28,0.27,BR,1732409591
504,timimoun,29.2639,0.231,15.21,47,0,3.09,DZ,1732409871
505,najran,17.4924,44.1277,16.04,69,0,1.78,SA,1732409871
506,moab,38.5733,-109.5498,8.03,21,64,2.83,US,1732409871
507,gadzhiyevo,69.2551,33.3362,-2.78,86,33,13.98,RU,1732409871
508,san jose de jachal,-30.2406,-68.7469,25.68,45,0,1.33,AR,1732409871
509,nadi,-17.8,177.4167,30.0,66,40,5.66,FJ,1732409872
510,keflavik,64.0049,-22.5624,-2.76,59,0,10.8,IS,1732409872
511,la passe,45.5549,-0.8967,11.41,73,100,10.03,FR,1732409872
512,homer,59.6425,-151.5483,1.56,73,0,1.34,US,1732409873
513,zhigalovo,54.8097,105.1578,-15.61,89,100,2.91,RU,1732409873
514,novosergiyevka,52.0934,53.6528,0.22,60,9,6.32,RU,1732409873
515,chivhu,-19.0211,30.8922,20.28,59,100,2.67,ZW,1732409873
516,aioun,16.6614,-9.6149,24.28,13,5,3.98,MR,1732409873
517,black point,-34.6187,137.8972,18.73,88,100,4.38,AU,1732409873
518,kuala belait,4.5833,114.1833,26.72,85,100,1.9,BN,1732409874
519,calamar,10.2511,-74.9146,24.87,92,100,2.12,CO,1732409874
520,twon-brass,4.3151,6.2418,26.98,81,98,3.65,NG,1732409874
521,afaahiti,-17.75,-149.2833,25.42,85,100,6.93,PF,1732409874
522,mumford,5.2618,-0.759,25.85,85,8,1.43,GH,1732409874
523,beidao,34.5686,105.8933,4.87,63,100,3.04,CN,1732409874
524,nuku'alofa,-21.1333,-175.2,26.19,83,75,4.63,TO,1732409874
525,lerwick,60.1545,-1.1494,6.89,93,100,19.03,GB,1732409875
526,priozersk,61.0393,30.1291,-2.22,86,77,4.07,RU,1732409875
527,shingu,33.7333,135.9833,12.26,51,1,2.24,JP,1732409820
528,kendari,-3.945,122.4989,30.28,67,100,1.32,ID,1732409875
529,timbuktu,16.7735,-3.0074,24.52,14,0,4.61,ML,1732409875
530,norfolk county,42.1668,-71.2495,7.51,75,74,1.79,US,1732409868
531,kargasok,59.0556,80.8572,-5.74,96,100,2.63,RU,1732409875
532,shalqar,47.8333,59.6,0.43,60,0,6.55,KZ,1732409876
533,hobyo,5.3505,48.5268,26.78,77,46,6.14,SO,1732409876
534,newberry,34.2746,-81.6187,10.03,88,1,1.83,US,1732409704
535,masterton,-40.9597,175.6575,18.31,52,100,1.91,NZ,1732409691
536,crucecita,-28.95,-58.9833,22.76,74,0,2.62,AR,1732409876
537,butembo,0.15,29.2833,13.63,98,86,0.95,CD,1732409876
538,ancud,-41.8697,-73.8203,11.28,98,100,1.58,CL,1732409876
539,castillos,-34.1667,-53.8333,17.94,82,0,4.68,UY,1732409443
540,phek,25.6667,94.5,9.03,97,25,0.59,IN,1732409771
541,bamboo flat,11.7,92.7167,29.05,79,40,3.6,IN,1732409877
542,kuytun,54.3419,101.5036,-15.37,85,93,3.32,RU,1732409877
543,galliano,29.4422,-90.2992,11.0,87,0,0.0,US,1732409877
544,lata,40.1629,-8.3327,15.93,54,100,7.4,PT,1732409877
545,dapa,9.7594,126.0531,27.34,84,35,5.15,PH,1732409878
546,zaozersk,69.4005,32.4476,-2.6,88,99,14.25,RU,1732409878
547,fortaleza,-3.7227,-38.5247,27.34,83,20,3.09,BR,1732409878
548,colonel hill,22.7667,-74.2167,24.26,59,100,5.71,BS,1732409878
549,phetchaburi,12.9667,99.5833,21.71,80,38,1.97,TH,1732409878
550,sal rei,16.1833,-22.9167,25.22,70,3,4.76,CV,1732409878
551,hutchinson,38.0608,-97.9298,9.97,81,0,3.09,US,1732409370
552,labasa,-16.4167,179.3833,30.19,60,79,4.61,FJ,1732409879
553,nadym,65.5333,72.5167,-6.63,90,100,5.12,RU,1732409879
554,gohadi,26.4261,78.4447,16.06,46,4,1.5,IN,1732409879
555,imperatriz,-5.5264,-47.4917,27.37,55,2,1.66,BR,1732409879
556,medina,24.4686,39.6142,26.24,50,0,1.54,SA,1732409879
557,ankazoabo,-22.2833,44.5167,21.24,80,0,2.45,MG,1732409879
558,presas,20.1589,-99.2528,14.12,35,0,1.92,MX,1732409880
559,idfu,24.9803,32.8747,18.81,48,0,4.48,EG,1732409880
560,sakata,38.9167,139.855,8.1,66,75,3.6,JP,1732409880
561,goure,13.9835,10.2704,20.02,22,0,3.98,NE,1732409880
562,buka,40.8108,69.1986,5.78,46,0,1.06,UZ,1732409880
